profile_url,uid
https://facebook.com,100029789206702
https://facebook.com,100027814393587
https://facebook.com,100018497862965
https://facebook.com,100016426660981
https://facebook.com,100014043016988
https://facebook.com,100013137335796
https://facebook.com,100010358746639
https://facebook.com,100010267208373
https://facebook.com,100010220078221
https://facebook.com,100009693220721
https://facebook.com,100009366189403
https://facebook.com,100007828548142
https://facebook.com,100007471533737
https://facebook.com,100005450252941
https://facebook.com,100005241902129
https://facebook.com,100005105987299
https://facebook.com,100004762561437
https://facebook.com,100003962108153
https://facebook.com,100003337426211
https://facebook.com,100003113670996
https://facebook.com,100000176297850
https://facebook.com/quanh.luong.35,100014338743095
https://facebook.com/bruce.duybao.7,100022479605865
https://facebook.com/caodurexxx,100028076829708
https://facebook.com/haibat.hutieu,100028263561832
https://facebook.com/beos.235,100029053872966
https://facebook.com/nguyen.v.hieu.5249,100029334623631
https://facebook.com/quanghao19041997,100031156262632
https://facebook.com/duythang.nguyen.731572,100035942001394
https://facebook.com/ngoccuong216,100004415108695
https://facebook.com/royal.ray.12,100004454825620
https://facebook.com/HoangHiep194,100004860993861
https://facebook.com/thienduyen1997,100004586373793
https://facebook.com/chjk.xong.fe,564644937
https://facebook.com/phuonghoa0310,100000024978107
https://facebook.com/duong.phan.56,100000133442661
https://facebook.com/crystal.angle.9,100000261873694
https://facebook.com/duong.thanh.7,100000266218452
https://facebook.com/dung.farmer,100000402484830
https://facebook.com/NTD.12.12,100000314432691
https://facebook.com/livic90,100001191511039
https://facebook.com/nguyennongngockhanh,100000459585426
https://facebook.com/anh.c.pham,100001224391248
https://facebook.com/apple.black.5,100001587278156
https://facebook.com/Mr.Meeklz,100001591941750
https://facebook.com/KillerKix,100001713464912
https://facebook.com/doanxuanvuong,100001452877309
https://facebook.com/shin.piano,100001740038956
https://facebook.com/tri.truongminh.16,100001678970058
https://facebook.com/QuangToya2212,100009824114375
https://facebook.com/dung.dajhjep,100001801820733
https://facebook.com/duy.kaitokid,100001876056075
https://facebook.com/quangha.tangtran,100002650786162
https://facebook.com/doantuananh0402,100001973444659
https://facebook.com/dangtuananh1608,100002683542349
https://facebook.com/cuden19,100002678801712
https://facebook.com/binhtb,100002781893458
https://facebook.com/3dcl12,100002840939207
https://facebook.com/co.notafraid,100002715332265
https://facebook.com/tronghieu.than,100002931328028
https://facebook.com/jin.hae.yang,100002947602818
https://facebook.com/Froz3nH34rt,100003382667181
https://facebook.com/trungvuongskh,100003208365814
https://facebook.com/hieu.phamvan.5,100003287056460
https://facebook.com/tran.le.hong.phuc,100003622134780
https://facebook.com/zakuro.kuzo,100003680409397
https://facebook.com/votinhthoivotinhthoi,100003738852462
https://facebook.com/thanhtung.vu.188,100003792880104
https://facebook.com/hoang.moc.9,100003815274888
https://facebook.com/hunter.dark.180,100003841432199
https://facebook.com/dickers249,100003726383527
https://facebook.com/toac.95,100004025631750
https://facebook.com/larry.hector.39,100004049628611
https://facebook.com/renk.ku.5,100004053601637
https://facebook.com/yu.huynh.95,100004035993547
https://facebook.com/dai.beo.14,100004099005244
https://facebook.com/dauxuanthaison,100004220621586
https://facebook.com/hujee,100004264111139
https://facebook.com/koicuti94,100004306660628
https://facebook.com/EthanHunt97,100004283404906
https://facebook.com/giahy92,100004372710035
https://facebook.com/le.ngoc.dat1992,100004366351780
https://facebook.com/thanh.huy.71404,100005168045905
https://facebook.com/9ian9,100005224119175
https://facebook.com/tophucduc1120,100005262516578
https://facebook.com/vietanh.vu.9843,100004410344262
https://facebook.com/vivubay88,100005937582511
https://facebook.com/kattobi.itto.35,100005785182557
https://facebook.com/way.tunho,100006687241110
https://facebook.com/Khoicao1997,100007346468087
https://facebook.com/kien.nong.9235,100007408325582
https://facebook.com/hoag110,100007749318451
https://facebook.com/Huuthuanhaui,100008367313957
https://facebook.com/anhtoanvn9,100009356351211
https://facebook.com/hanhle172,100007027416028
https://facebook.com/thuan8962,100009511295621
https://facebook.com/Huyno12358,100012423484552
https://facebook.com/Sha.Saaa,100013506489549
